Station,Lat,Lon,Divisions,Year,Thefts
Clonmany,55.263000000000005,-7.4128,Donegal,2011,9
Clonmel,52.3541,-7.6999,Tipperary,2011,270
Clonroche,52.4504,-6.7159,Wexford,2011,31
Clontarf,53.3635,-6.2201,D.M.R. Northern,2011,851
Cloughjordan,52.942,-8.0397,Tipperary,2011,5
Cloyne,51.8628,-8.1235,Cork North,2011,5
Coachford,51.9091,-8.7911,Cork West,2011,15
Cobh,51.8482,-8.3036,Cork North,2011,77
Collon,53.7779,-6.4849,Louth,2011,28
Collooney,54.1855,-8.4879,Sligo/Leitrim,2011,25
Cong,53.5415,-9.2865,Mayo,2011,10
Convoy,54.8593,-7.669,Donegal,2011,28
Coolaney,54.1724,-8.6034,Sligo/Leitrim,2011,9
Coolock,53.3903,-6.2011,D.M.R. Northern,2011,932
Cootehill,54.0747,-7.0787,Cavan/Monaghan,2011,73
Corofin,52.9475,-9.0686,Clare,2011,8
Corofin,53.4376,-8.8631,Galway,2011,15
Courtown Harbour,52.6443,-6.2305,Wexford,2011,63
Craughwell,53.2294,-8.7339,Galway,2011,19
Creggs,53.5949,-8.3638,Galway,2011,2
Crookstown,51.8587,-8.8013,Cork West,2011,27
Croom,52.522,-8.7188,Limerick,2011,36
Crosshaven,51.803999999999995,-8.3045,Cork City,2011,33
Crossmolina,54.0998,-9.3227,Mayo,2011,18
Crumlin,53.3196,-6.315,D.M.R. Southern,2011,497
Crusheen,52.9385,-8.8986,Clare,2011,6
Daingean,53.293,-7.2936,Laois/Offaly,2011,26
Delvin,53.6145,-7.0901,Westmeath,2011,39
Dingle,52.1392,-10.2705,Kerry,2011,15
Dolla,52.7971,-8.1921,Tipperary,2011,7
Donegal Town,54.6524,-8.1111,Donegal,2011,44
Doneraile,52.2157,-8.5854,Cork North,2011,29
Donnybrook,53.3217,-6.2359,D.M.R. South Central,2011,703
Douglas,51.8751,-8.431000000000001,Cork City,2011,223
Dowra,54.1904,-8.0153,Cavan/Monaghan,2011,6
Drimoleague,51.659,-9.264,Cork West,2011,1
Drinagh,51.6477,-9.1545,Cork West,2011,4
Drogheda,53.7151,-6.3566,Louth,2011,686
Drumad,54.0957,-6.3608,Louth,2011,47
Drumcollogher,52.3382,-8.9113,Limerick,2011,26
Drumlish,53.8217,-7.7659,Roscommon/Longford,2011,12
Drumshambo,54.0465,-8.04,Sligo/Leitrim,2011,23
Dublin Airport,53.4299,-6.2455,D.M.R. Northern,2011,135
Duleek,53.6539,-6.4181,Meath,2011,124
Dun Fionnachaid,55.1829,-7.9744,Donegal,2011,4
Dun Laoghaire,53.2899,-6.1333,D.M.R. Eastern,2011,977
Dunboyne,53.4211,-6.4771,Meath,2011,188
Duncannon,52.2214,-6.9298,Wexford,2011,67
Dundalk,53.9995,-6.4097,Louth,2011,767
Dundrum,53.2895,-6.2426,D.M.R. Eastern,2011,1310
Dungarvan,52.0877,-7.6245,Waterford,2011,199
Dunlavin,53.0588,-6.7011,Wicklow,2011,32
Dunleer,53.8285,-6.3946,Louth,2011,48
Dunmanway,51.7228,-9.1101,Cork West,2011,46
Dunmore East,52.1484,-6.9929,Waterford,2011,28
Dunmore,53.6176,-8.7406,Galway,2011,21
Dunshaughlin,53.5108,-6.5393,Meath,2011,154
Durrow,52.8443,-7.3961,Laois/Offaly,2011,12
Durrus,51.6205,-9.524,Cork West,2011,5
Edenderry,53.3368,-7.0608,Laois/Offaly,2011,103
Edgeworthstown,53.6956,-7.606,Roscommon/Longford,2011,68
Elphin,53.8458,-8.1925,Roscommon/Longford,2011,7
Emly,52.4651,-8.3542,Tipperary,2011,4
Emyvale,54.3394,-6.9576,Cavan/Monaghan,2011,35
Enfield,53.4151,-6.8339,Meath,2011,48
Ennis,52.8469,-8.9811,Clare,2011,446
Enniscorthy,52.5007,-6.5707,Wexford,2011,268
Enniscrone,54.2138,-9.0885,Sligo/Leitrim,2011,16
Enniskerry,53.1913,-6.1695,Wicklow,2011,77
Ennistymon,52.9374,-9.2885,Clare,2011,61
Eyrecourt,53.1994,-8.1324,Galway,2011,14
Farranfore,52.1714,-9.5497,Kerry,2011,11
Ferbane,53.2708,-7.8276,Laois/Offaly,2011,29
Fermoy,52.1385,-8.2742,Cork North,2011,75
Ferns,52.591,-6.4978,Wexford,2011,58
Ferrybank,52.2675,-7.1011,Waterford,2011,64
Fethard,52.4664,-7.6944,Tipperary,2011,20
Finglas,53.3896,-6.3068,D.M.R. Western,2011,900
Fitzgibbon Street,53.3577,-6.2554,D.M.R. North Central,2011,1030
Foxford,53.9833,-9.1084,Mayo,2011,27
Foynes,52.6097,-9.1037,Limerick,2011,19
Frenchpark,53.8692,-8.4056,Roscommon/Longford,2011,6
Freshford,52.7324,-7.3944,Kilkenny/Carlow,2011,12
Gaillimh,53.2713,-9.0583,Galway,2011,1121
Garristown,53.5671,-6.3839,D.M.R. Northern,2011,46
Glanmire,51.9184,-8.3968,Cork City,2011,122
Glantaine,52.1047,-8.7488,Cork North,2011,11
Glasson,53.4717,-7.8635,Westmeath,2011,27
Gleann na Muaidhe,54.2408,-9.6788,Mayo,2011,5
Glenamaddy,53.6074,-8.5602,Galway,2011,6
Glenbeigh,52.0571,-9.9371,Kerry,2011,1
Glengarriff,51.7506,-9.5507,Cork West,2011,6
Glenmore,52.3538,-7.028,Kilkenny/Carlow,2011,10
Glin,52.5696,-9.2845,Limerick,2011,8
Glynn,52.3728,-6.5829,Wexford,2011,20
Gob an Choire,53.9337,-9.9185,Mayo,2011,5
Golden,52.4968,-7.9847,Tipperary,2011,10
Goresbridge,52.63,-6.9944,Kilkenny/Carlow,2011,38
Gorey,52.675,-6.2973,Wexford,2011,215
Gort,53.0674,-8.8182,Galway,2011,46
Graiguenamanagh,52.5425,-6.9568,Kilkenny/Carlow,2011,43
Granard,53.7786,-7.4942,Roscommon/Longford,2011,39
Grange,54.3934,-8.5207,Sligo/Leitrim,2011,34
Greystones,53.148,-6.0632,Wicklow,2011,286
Gurranabraher,51.9034,-8.4966,Cork City,2011,248
Gurteen,53.993,-8.5158,Sligo/Leitrim,2011,20
Hackballscross,54.0316,-6.5242,Louth,2011,28
Hacketstown,52.8643,-6.557,Kilkenny/Carlow,2011,15
Headford,53.4703,-9.0983,Galway,2011,28
Henry Street,52.6617,-8.6316,Limerick,2011,1528
Holycross,52.6426,-7.8729,Tipperary,2011,24
Hospital Co Limerick,52.4752,-8.4325,Limerick,2011,21
Howth,53.3873,-6.069,D.M.R. Northern,2011,350
Indreabhan,53.2406,-9.4296,Galway,2011,7
Innishannon,51.7644,-8.6554,Cork West,2011,14
Irishtown,53.3382,-6.2233,D.M.R. South Central,2011,697
Kanturk,52.1759,-8.9126,Cork West,2011,71
Keadue,54.0506,-8.1373,Roscommon/Longford,2011,12
Kealkil,51.755,-9.3753,Cork West,2011,8
Keel,53.9754,-10.0822,Mayo,2011,5
Kells Ceanannus Mor,53.7284,-6.8812,Meath,2011,135
Kenagh,53.622,-7.8151,Roscommon/Longford,2011,15
Kenmare,51.8785,-9.5816,Kerry,2011,33
Kerrykeel,55.1371,-7.6663,Donegal,2011,14
Kevin Street,53.339,-6.2702,D.M.R. South Central,2011,983
Kilbeggan,53.3685,-7.4992,Westmeath,2011,48
Kilbrittain,51.6735,-8.6901,Cork West,2011,16
Kilcock,53.4038,-6.6725,Kildare,2011,160
Kilconnell,53.3314,-8.4017,Galway,2011,4
Kilcormac,53.1762,-7.7288,Laois/Offaly,2011,16
Kilcullen,53.1291,-6.7466,Kildare,2011,58
Kildare,53.156000000000006,-6.9073,Kildare,2011,175
Kildorrery,52.2454,-8.4296,Cork North,2011,15
Kildysart,52.6746,-9.1058,Clare,2011,4
Kilkee,52.6824,-9.6447,Clare,2011,35
Kilkelly,53.8734,-8.8434,Mayo,2011,14
Kilkenny,52.6524,-7.2597,Kilkenny/Carlow,2011,754
Kill Co Waterford,52.1773,-7.3351,Waterford,2011,26
Killala,54.2141,-9.2205,Mayo,2011,14
Killaloe,52.8067,-8.4437,Clare,2011,66
Killarney,52.0624,-9.5124,Kerry,2011,232
Killeagh,51.9398,-7.995,Cork North,2011,18
Killenaule,52.5685,-7.6728,Tipperary,2011,39
Killeshandra,54.0118,-7.5259,Cavan/Monaghan,2011,2
Killimor,53.1659,-8.2942,Galway,2011,10
Killorglin,52.1065,-9.7871,Kerry,2011,24
Killucan,53.5147,-7.1397,Westmeath,2011,26
Kilmacow,52.3146,-7.1748,Kilkenny/Carlow,2011,11
Kilmacrennan,55.0295,-7.7785,Donegal,2011,10
Kilmacthomas,52.2062,-7.4213,Waterford,2011,21
Kilmaine,53.5826,-9.1238,Mayo,2011,6
Kilmainham,53.3419,-6.3043,D.M.R. South Central,2011,940
Kilmallock,52.3984,-8.5758,Limerick,2011,47
Kilmeaden,52.2462,-7.245,Waterford,2011,15
Kilmoganny,52.4609,-7.3293,Kilkenny/Carlow,2011,6
Kilmore Quay,52.1787,-6.5837,Wexford,2011,56
Kilnaleck,53.8585,-7.3179,Cavan/Monaghan,2011,36
Kilrickle,53.2302,-8.4524,Galway,2011,14
Kilrush,52.6411,-9.4811,Clare,2011,91
Kilsheelan,52.3615,-7.5798,Tipperary,2011,9
Kiltimagh,53.8461,-9.0058,Mayo,2011,19
Kiltormer,53.2376,-8.2713,Galway,2011,6
Kilworth,52.1763,-8.2496,Cork North,2011,9
Kingscourt,53.9043,-6.8068,Cavan/Monaghan,2011,29
Kinlough,54.4458,-8.287,Sligo/Leitrim,2011,23
Kinnegad,53.4559,-7.1028,Westmeath,2011,39
Kinnitty,53.0984,-7.7221,Laois/Offaly,2011,8
Kinsale,51.7063,-8.5255,Cork West,2011,115
Kinvara,53.1405,-8.9397,Galway,2011,4
Knock,53.7954,-8.9188,Mayo,2011,22
Knocknagoshel,52.3307,-9.3853,Kerry,2011,9
Lanesboro,53.67100000000001,-7.9853,Roscommon/Longford,2011,30
Laytown,53.6892,-6.244,Meath,2011,383
Leach Seoirse,53.3571,-8.9313,Galway,2011,75
Leamybrien,52.1693,-7.5216,Waterford,2011,18
Leitir Mor,53.2943,-9.6551,Galway,2011,2
Leixlip,53.3674,-6.4982,Kildare,2011,225
Letterfrack,53.5542,-9.9477,Galway,2011,10
Letterkenny,54.9547,-7.7364,Donegal,2011,491
Lifford,54.8328,-7.4803,Donegal,2011,28
Liscarroll,52.2596,-8.8063,Cork North,2011,12
Lisdoonvarna,53.0286,-9.2897,Clare,2011,15
Lismore,52.1367,-7.9355,Waterford,2011,14
Lissycasey,52.7461,-9.1544,Clare,2011,15
Listowel,52.4471,-9.4839,Kerry,2011,60
Littleton,52.6407,-7.7349,Tipperary,2011,10
Lixnaw,52.4041,-9.6166,Kerry,2011,9
Longford,53.7325,-7.8014,Roscommon/Longford,2011,244
Longwood,53.4546,-6.9270000000000005,Meath,2011,38
Lorrha,53.0937,-8.1221,Tipperary,2011,10
Loughrea,53.1974,-8.5699,Galway,2011,103
Louisburgh,53.7646,-9.8076,Mayo,2011,8
Louth,53.9524,-6.5379,Louth,2011,35
Lucan,53.3561,-6.4507,D.M.R. Western,2011,750
Lusk,53.5234,-6.1673,D.M.R. Northern,2011,356
Macroom,51.9063,-8.964,Cork West,2011,46
Maigh Cuilinn,53.3383,-9.1812,Galway,2011,12
Malahide,53.4512,-6.1519,D.M.R. Northern,2011,508
Mallow,52.1388,-8.6459,Cork North,2011,161
Manorhamilton,54.3044,-8.1785,Sligo/Leitrim,2011,52
Mayfield,51.9097,-8.429,Cork City,2011,171
Maynooth,53.3808,-6.5927,Kildare,2011,356
Mayorstone Park,52.6737,-8.6448,Limerick,2011,502
Midleton,51.9167,-8.1735,Cork North,2011,160
Milford Co Cork,52.3425,-8.8564,Cork North,2011,14
Milford,55.086999999999996,-7.6982,Donegal,2011,11
Millstreet Co. Cork,52.0601,-9.0615,Cork West,2011,38
Milltown,53.6116,-8.8975,Galway,2011,7
Miltown Malbay,52.8575,-9.4006,Clare,2011,33
Mitchelstown,52.2636,-8.2706,Cork North,2011,55
Moate,53.3957,-7.7345,Westmeath,2011,38
Mohill,53.9208,-7.8681,Sligo/Leitrim,2011,26
Monaghan,54.2514,-6.9675,Cavan/Monaghan,2011,267
Monasterevin,53.1382,-7.0547,Kildare,2011,80
Moneygall,52.8813,-7.9534,Tipperary,2011,3
Monivea,53.373999999999995,-8.7023,Galway,2011,4
Mooncoin,52.292,-7.2516,Kilkenny/Carlow,2011,25
Mountbellew,53.4712,-8.5001,Galway,2011,18
Mountcharles,54.6459,-8.1957,Donegal,2011,11
Mountjoy,53.3605,-6.2668,D.M.R. North Central,2011,893
Mountmellick,53.1188,-7.3351,Laois/Offaly,2011,66
Mountrath,52.9982,-7.4781,Laois/Offaly,2011,43
Moville,55.1916,-7.0286,Donegal,2011,27
Moylough,53.4877,-8.567,Galway,2011,8
Moyne,52.7343,-7.7141,Tipperary,2011,7
Muff,55.0686,-7.2688,Donegal,2011,21
Muine Bheag,52.7013,-6.9574,Kilkenny/Carlow,2011,122
Mullagh,53.8111,-6.9432,Cavan/Monaghan,2011,23
Mullinahone,52.5102,-7.5056,Tipperary,2011,15
Mullinavat,52.3664,-7.1721,Kilkenny/Carlow,2011,16
Mullingar,53.5257,-7.346,Westmeath,2011,436
Multyfarnham,53.6242,-7.3923,Westmeath,2011,22
Murroe,52.6497,-8.3992,Limerick,2011,66
Myshall,52.6875,-6.7784,Kilkenny/Carlow,2011,16
Na Cealla Beaga,54.6366,-8.4444,Donegal,2011,12
Na Gleannta,54.7955,-8.281,Donegal,2011,7
Naas,53.2107,-6.666,Kildare,2011,672
Navan,53.6545,-6.6904,Meath,2011,498
Nenagh,52.8643,-8.1996,Tipperary,2011,151
New Ross,52.3876,-6.9508,Wexford,2011,170
Newbridge,53.1814,-6.7955,Kildare,2011,354
Newcastle West,52.4537,-9.0624,Limerick,2011,160
Newmarket,52.2146,-8.997,Cork West,2011,26
Newmarket on Fergus,52.7632,-8.8991,Clare,2011,28
Newport Co Mayo,53.8902,-9.5467,Mayo,2011,24
Newport Co Tipperary,52.7107,-8.4063,Tipperary,2011,38
Newtowncunningham,54.9976,-7.5078,Donegal,2011,31
Newtownmountkennedy,53.0969,-6.1094,Wicklow,2011,53
Nobber,53.821000000000005,-6.7466,Meath,2011,52
Oldcastle,53.7693,-7.1619,Meath,2011,50
Omeath,54.0865,-6.2563,Louth,2011,27
Oola,52.53,-8.2597,Limerick,2011,4
Oughterard,53.4274,-9.3245,Galway,2011,18
Oulart,52.5033,-6.3913,Wexford,2011,44
Oylegate,52.4241,-6.5296,Wexford,2011,25
Pallasgreen,52.5687,-8.3382,Limerick,2011,22
Pallaskenry,52.6405,-8.8665,Limerick,2011,28
Partry,53.6987,-9.2796,Mayo,2011,18
Passage East,52.2392,-6.9728,Waterford,2011,14
Passage West,51.8652,-8.3317,Cork City,2011,54
Patrickswell,52.5958,-8.7129,Limerick,2011,80
Pearse Street,53.3457,-6.2563,D.M.R. South Central,2011,4595
Pettigo,54.5482,-7.8349,Donegal,2011,5
Piltown,52.3498,-7.3255,Kilkenny/Carlow,2011,19
Portarlington,53.1592,-7.1878,Laois/Offaly,2011,133
Portlaoise,53.0317,-7.3031,Laois/Offaly,2011,470
Portlaw,52.2863,-7.3176,Waterford,2011,20
Portmagee,51.8852,-10.3618,Kerry,2011,4
Portroe,52.8819,-8.3537,Tipperary,2011,5
Portumna,53.09,-8.2204,Galway,2011,42
Raheny,53.379,-6.178,D.M.R. Northern,2011,343
Ramelton,55.0367,-7.6507,Donegal,2011,10
Raphoe,54.8744,-7.5944,Donegal,2011,28
Rathangan,53.2221,-6.9975,Kildare,2011,79
Rathcoole,53.2818,-6.4647,D.M.R. Western,2011,261
Rathcormac Co Cork,52.0761,-8.2843,Cork North,2011,22
Rathdowney,52.8567,-7.5978,Laois/Offaly,2011,31
Rathdrum,52.931000000000004,-6.2265,Wicklow,2011,84
Rathfarnham,53.2974,-6.2881,D.M.R. Southern,2011,779
Rathgormack,52.3075,-7.5038,Waterford,2011,15
Rathkeale,52.5234,-8.939,Limerick,2011,52
Rathmines,53.3213,-6.267,D.M.R. Southern,2011,767
Rathmore Co Kerry,52.0843,-9.2142,Kerry,2011,24
Rathmullen,55.0958,-7.5326,Donegal,2011,1
Rathvilly,52.8804,-6.6954,Kilkenny/Carlow,2011,2
Rhode,53.3511,-7.1948,Laois/Offaly,2011,16
Riverstown,54.1296,-8.4,Sligo/Leitrim,2011,21
Robertstown,53.2702,-6.8164,Kildare,2011,72
Rochfortbridge,53.4133,-7.3018,Westmeath,2011,20
Rockcorry,54.1202,-7.0094,Cavan/Monaghan,2011,7
Ronanstown,53.3379,-6.406000000000001,D.M.R. Western,2011,1014
Roosky,53.8329,-7.9228,Roscommon/Longford,2011,12
Ros Muc,53.3864,-9.6099,Galway,2011,3
Roscommon,53.6298,-8.1936,Roscommon/Longford,2011,152
Roscrea,52.9562,-7.7988,Tipperary,2011,63
Rosscarbery,51.5776,-9.0315,Cork West,2011,18
Rosses Point,54.3054,-8.5465,Sligo/Leitrim,2011,10
Rosslare Harbour,52.2487,-6.3341,Wexford,2011,40
Rosslare Strand,52.2696,-6.3848,Wexford,2011,41
Roundwood,53.063,-6.2247,Wicklow,2011,87
Roxboro Road,52.6508,-8.615,Limerick,2011,1006
Santry,53.3897,-6.2516,D.M.R. Northern,2011,994
Scariff,52.9068,-8.5348,Clare,2011,34
Schull,51.5287,-9.5414,Cork West,2011,10
Scotstown,54.2803,-7.0636,Cavan/Monaghan,2011,9
Shankill,53.2335,-6.121,D.M.R. Eastern,2011,290
Shannon,52.7079,-8.8772,Clare,2011,147
Shercock,53.9922,-6.9008,Cavan/Monaghan,2011,16
Shevry,52.6869,-8.0471,Tipperary,2011,3
Shillelagh,52.7546,-6.5375,Wicklow,2011,31
Shinrone,52.9847,-7.9341,Laois/Offaly,2011,7
Shrule,53.5199,-9.0876,Mayo,2011,8
Sixmilebridge,52.7401,-8.7779,Clare,2011,43
Skerries,53.5796,-6.107,D.M.R. Northern,2011,143
Skibbereen,51.5486,-9.2641,Cork West,2011,34
Skreen,54.2446,-8.7204,Sligo/Leitrim,2011,3
Slane,53.7097,-6.5475,Meath,2011,46
Sligo,54.2693,-8.4713,Sligo/Leitrim,2011,437
Smear,53.8606,-7.6017,Roscommon/Longford,2011,8
Sneem,51.8389,-9.904,Kerry,2011,9
Sraith Salach,53.4653,-9.7214,Galway,2011,3
Stoneyford,52.5364,-7.2286,Kilkenny/Carlow,2011,12
Store Street,53.3505,-6.2522,D.M.R. North Central,2011,4648
Stradbally Co Laois,53.0177,-7.1516,Laois/Offaly,2011,77
Strokestown,53.7808,-8.1038,Roscommon/Longford,2011,5
Stuake,51.9905,-8.7604,Cork West,2011,20
Summerhill,53.482,-6.7334,Meath,2011,36
Sundrive Road,53.3302,-6.2987,D.M.R. Southern,2011,343
Swanlinbar,54.1961,-7.7038,Cavan/Monaghan,2011,5
Swinford,53.9406,-8.9522,Mayo,2011,36
Swords,53.456,-6.2211,D.M.R. Northern,2011,969
Taghmon,52.321999999999996,-6.6517,Wexford,2011,54
Tallaght,53.2868,-6.3678,D.M.R. Southern,2011,1335
Tallow,52.0937,-8.0073,Waterford,2011,11
Tarbert,52.5727,-9.3754,Kerry,2011,4
Tarelton,51.8385,-8.9929,Cork West,2011,27
Taughmaconnell,53.4032,-8.141,Roscommon/Longford,2011,3
Templederry,52.7741,-8.075,Tipperary,2011,3
Templemore,52.7966,-7.8351,Tipperary,2011,53
Templetuohy,52.7903,-7.7201,Tipperary,2011,2
Terenure,53.3098,-6.287999999999999,D.M.R. Southern,2011,417
Thomastown,52.528999999999996,-7.14,Kilkenny/Carlow,2011,26
Thurles,52.6757,-7.8119,Tipperary,2011,163
Timoleague,51.6427,-8.7663,Cork West,2011,15
Tinahely,52.7967,-6.4693,Wicklow,2011,20
Tipperary,52.4761,-8.1629,Tipperary,2011,134
Togher,51.8764,-8.4863,Cork City,2011,165
Toomevara,52.8497,-8.0365,Tipperary,2011,12
Tralee,52.2695,-9.7088,Kerry,2011,446
Tramore,52.1615,-7.1534,Waterford,2011,148
Trim,53.5531,-6.7893,Meath,2011,177
Tuam,53.5157,-8.8559,Galway,2011,99
Tubbercurry,54.0516,-8.7343,Sligo/Leitrim,2011,39
Tulla,52.8654,-8.7548,Clare,2011,18
Tullamore,53.2761,-7.4949,Laois/Offaly,2011,312
Tullow,52.8038,-6.7334,Kilkenny/Carlow,2011,69
Tulsk,53.7774,-8.2518,Roscommon/Longford,2011,10
Urlingford,52.7221,-7.5798,Kilkenny/Carlow,2011,48
Virginia,53.8344,-7.0819,Cavan/Monaghan,2011,28
Watercourse Road,51.9071,-8.4745,Cork City,2011,480
Waterford,52.2602,-7.1137,Waterford,2011,1304
Watergrasshill,52.0134,-8.342,Cork North,2011,14
Westport,53.7991,-9.5194,Mayo,2011,107
Wexford,52.3355,-6.462000000000001,Wexford,2011,461
Whitegate,51.8271,-8.2278,Cork North,2011,17
Wicklow,52.9814,-6.0426,Wicklow,2011,227
Williamstown,53.6771,-8.5784,Galway,2011,8
Woodford,53.0476,-8.4001,Galway,2011,6
Youghal,51.9481,-7.8428,Cork North,2011,66
Abbeyfeale,52.3873,-9.29,Limerick,2012,52
Abbeyleix,52.9127,-7.3438,Laois/Offaly,2012,54
Adare,52.5639,-8.7921,Limerick,2012,37
Aglish,52.0716,-7.8221,Waterford,2012,8
Ahascragh,53.3957,-8.3306,Galway,2012,9
Ailt an Chorrain,54.9849,-8.4386,Donegal,2012,12
An Bun Beag,55.0656,-8.2895,Donegal,2012,11
An Charraig,54.6579,-8.6331,Donegal,2012,6
An Cheathru Rua,53.2645,-9.6005,Galway,2012,5
An Clochan Liath,54.9516,-8.3613,Donegal,2012,15
An Coirean,51.8311,-10.1742,Kerry,2012,7
An Craoslach,55.1253,-7.9126,Donegal,2012,4
An Fál Carrach,55.137,-8.102,Donegal,2012,13
An Maim,53.5107,-9.5649,Galway,2012,7
An Rinn,52.0484,-7.5931,Waterford,2012,3
An Spideal,53.2454,-9.3056,Galway,2012,20
Anglesea Street,51.8958,-8.465,Cork City,2012,1113
Annascaul,52.1524,-10.0525,Kerry,2012,4
Aran Mor,53.2721,-8.9319,Galway,2012,153
Ard An Rátha,54.7645,-8.4095,Donegal,2012,1
Ardee,53.8549,-6.5411,Louth,2012,109
Ardfert,52.3235,-9.7789,Kerry,2012,12
Ardfinnan,52.3118,-7.8783,Tipperary,2012,20
Ardmore,51.951,-7.7282,Waterford,2012,11
Ardnacrusha,52.7077,-8.6131,Limerick,2012,108
Ardrahan,53.1566,-8.8065,Galway,2012,11
Arklow,52.7963,-6.1546,Wicklow,2012,254
Arles,52.891000000000005,-7.0189,Laois/Offaly,2012,32
Arva,53.9254,-7.5838,Cavan/Monaghan,2012,8
Ashbourne,53.5114,-6.397,Meath,2012,344
Ashford,53.0139,-6.1073,Wicklow,2012,47
Askeaton,52.6006,-8.9712,Limerick,2012,56
Athea,52.4599,-9.2875,Limerick,2012,3
Athenry,53.2997,-8.7497,Galway,2012,38
Athleague,53.5687,-8.2524,Roscommon/Longford,2012,8
Athlone,53.4233,-7.9447,Westmeath,2012,497
Athy,52.9902,-6.9882,Kildare,2012,167
Aughrim,52.856,-6.3268,Wicklow,2012,11
Avoca,52.8588,-6.2129,Wicklow,2012,19
Baile Atha Bui,53.6236,-6.9159,Meath,2012,42
Baile an Fheirtéaraigh,52.1659,-10.4062,Kerry,2012,3
Baile Bhuirne,51.9458,-9.1692,Cork West,2012,8
Bailieboro,53.9152,-6.9696,Cavan/Monaghan,2012,42
Balbriggan,53.6143,-6.1912,D.M.R. Northern,2012,466
Balla,53.8019,-9.1299,Mayo,2012,13
Ballaghderreen,53.8999,-8.5846,Roscommon/Longford,2012,82
Ballina,54.1129,-9.1604,Mayo,2012,190
Ballinagh,53.9311,-7.4096,Cavan/Monaghan,2012,18
Ballinamore,54.0546,-7.797000000000001,Sligo/Leitrim,2012,18
Ballinasloe,53.3284,-8.2236,Galway,2012,128
Ballincollig,51.8882,-8.5903,Cork City,2012,157
Ballindine,53.6696,-8.9577,Mayo,2012,8
Ballineen,51.7359,-8.9489,Cork West,2012,16
Ballingarry,52.4721,-8.8628,Limerick,2012,27
Ballingarry North,53.0184,-8.0305,Tipperary,2012,2
Ballingarry South,52.586000000000006,-7.541,Tipperary,2012,7
Ballinhassig,51.8041,-8.5705,Cork West,2012,27
Ballinlough,53.7408,-8.6358,Roscommon/Longford,2012,14
Ballinrobe,53.6246,-9.2262,Mayo,2012,31
Ballintra,54.5778,-8.1254,Donegal,2012,14
Ballivor,53.5327,-6.9672,Meath,2012,22
Ballon,52.7432,-6.7722,Kilkenny/Carlow,2012,18
Ballybay,54.1289,-6.9048,Cavan/Monaghan,2012,41
Ballybofey,54.7996,-7.781000000000001,Donegal,2012,44
Ballybunion,52.5113,-9.6702,Kerry,2012,21
Ballyconnell,54.119,-7.5802,Cavan/Monaghan,2012,17
Ballycotton,51.8303,-8.0131,Cork North,2012,9
Ballycroy,54.0258,-9.8259,Mayo,2012,2
Ballycullane,52.2789,-6.8392,Wexford,2012,23
Ballydehob,51.5591,-9.4608,Cork West,2012,8
Ballydesmond,52.1782,-9.231,Cork West,2012,6
Ballyduff,52.4559,-9.6631,Kerry,2012,4
Ballyfermot,53.3448,-6.358,D.M.R. Western,2012,602
Ballygar,53.5219,-8.3284,Galway,2012,6
Ballyhale,52.4683,-7.2015,Kilkenny/Carlow,2012,11
Ballyhaunis,53.763999999999996,-8.7674,Mayo,2012,40
Ballyheigue,52.3892,-9.8275,Kerry,2012,8
Ballyjamesduff,53.8631,-7.2088,Cavan/Monaghan,2012,33
Ballylanders,52.3707,-8.3455,Limerick,2012,25
Ballylinan,52.943000000000005,-7.0432,Laois/Offaly,2012,23
Ballymacarberry,52.2672,-7.7177,Waterford,2012,23
Ballymahon,53.5613,-7.7608,Roscommon/Longford,2012,56
Ballymore,53.4911,-7.6817,Westmeath,2012,20
Ballymote,54.0874,-8.5152,Sligo/Leitrim,2012,33
Ballymun,53.3945,-6.2637,D.M.R. Northern,2012,595
Ballynacargy,53.5863,-7.5349,Westmeath,2012,16
Ballyneety,52.5973,-8.5489,Limerick,2012,42
Ballynoe,52.0602,-8.0993,Cork North,2012,15
Ballyporeen,52.2702,-8.0977,Tipperary,2012,6
Ballyshannon,54.4987,-8.2048,Donegal,2012,24
Ballyvaughan,53.1162,-9.1471,Clare,2012,26
Baltimore,51.4835,-9.3723,Cork West,2012,7
Baltinglass,52.93899999999999,-6.7098,Wicklow,2012,73
Banagher,53.1905,-7.9859,Laois/Offaly,2012,22
Bandon,51.7451,-8.7399,Cork West,2012,80
Bangor Erris,54.144,-9.7471,Mayo,2012,4
Bansha,52.4493,-8.0656,Tipperary,2012,12
Bantry,51.6803,-9.4552,Cork West,2012,24
Barnaderg,53.4805,-8.7225,Galway,2012,12
Barraduff,52.0598,-9.3409,Kerry,2012,4
Beal an Mhuirthead,54.2217,-9.9856,Mayo,2012,21
Beal Atha an Ghaorthaidh,51.8519,-9.229,Cork West,2012,5
Belturbet,54.1012,-7.4426,Cavan/Monaghan,2012,27
Bennettsbridge,52.5903,-7.1832,Kilkenny/Carlow,2012,16
Birr,53.096000000000004,-7.9115,Laois/Offaly,2012,128
Bishopstown,51.8807,-8.5146,Cork City,2012,371
Blacklion,54.2915,-7.8762,Cavan/Monaghan,2012,6
Blackrock Co Cork,51.8943,-8.4045,Cork North,2012,228
Blackrock Co Dublin,53.2998,-6.1775,D.M.R. Southern,2012,654
Blackrock Co Louth,53.9638,-6.3682,Louth,2012,67
Blackwater,52.4454,-6.3488,Wexford,2012,29
Blanchardstown,53.3899,-6.381,D.M.R. Western,2012,2426
